,destination_facility,disposal,report_quarter,report_year,total_adc,transformation,county_id
214,Peck Road Gravel Pit,7237.0,2,1997,9005.64,29487.02,19
215,Puente Hills Landfill,930841.99,2,1997,44047.13,29487.02,19
216,Reliance Landfill,25166.02,2,1997,44047.13,29487.02,19
217,San Clemente Island Landfill,181.0,2,1997,44047.13,29487.02,19
218,Savage Canyon Landfill,23219.27,2,1997,44047.13,29487.02,19
219,Scholl Canyon Landfill,122644.0,2,1997,16571.3,29487.02,19
220,Southeast Resource Recovery Facility,122644.0,2,1997,16571.3,83747.24,19
221,Spadra Sanitary Landfill #2,194538.03,2,1997,17569.76,83747.24,19
222,Sunshine Canyon SLF County Extension,241129.95,2,1997,17569.76,83747.24,19
224,Antelope Valley Public Landfill I,55008.0,3,1997,93730.23,111946.65,19
225,Azusa Land Reclamation Co. Landfill,38773.4,3,1997,93730.23,111946.65,19
226,Bradley Landfill West And West Extension,402987.99,3,1997,93730.23,111946.65,19
227,Brand Park Landfill,5363.0,3,1997,93730.23,111946.65,19
228,Burbank Landfill Site No. 3,9796.0,3,1997,93730.23,111946.65,19
229,Calabasas Landfill,130908.01,3,1997,8069.95,111946.65,19
230,Chiquita Canyon Sanitary Landfill,264716.0,3,1997,8069.95,111946.65,19
231,Commerce Refuse-To-Energy Facility,264716.0,3,1997,8069.95,28974.0,19
232,Lancaster Landfill and Recycling Center,36660.0,3,1997,8069.95,28974.0,19
233,"Nu-Way Live Oak Reclamation, Inc.",194783.0,3,1997,8069.95,28974.0,19
234,Pebbly Beach (Avalon) Disposal Site,612.0,3,1997,8069.95,28974.0,19
235,Peck Road Gravel Pit,10343.0,3,1997,8069.95,28974.0,19
236,Puente Hills Landfill,932746.02,3,1997,54104.59,28974.0,19
237,Reliance Landfill,95153.0,3,1997,54104.59,28974.0,19
238,San Clemente Island Landfill,163.63,3,1997,54104.59,28974.0,19
239,Savage Canyon Landfill,20754.16,3,1997,54104.59,28974.0,19
240,Scholl Canyon Landfill,117990.01,3,1997,15040.09,28974.0,19
241,Southeast Resource Recovery Facility,117990.01,3,1997,15040.09,82972.65,19
242,Spadra Sanitary Landfill #2,195898.99,3,1997,16515.6,82972.65,19
243,Sunshine Canyon SLF County Extension,231383.08,3,1997,16515.6,82972.65,19
245,Antelope Valley Public Landfill I,55056.0,4,1997,111920.29,107737.08,19
246,Azusa Land Reclamation Co. Landfill,31358.4,4,1997,111920.29,107737.08,19
247,Bradley Landfill West And West Extension,435097.0,4,1997,111920.29,107737.08,19
248,Brand Park Landfill,2450.0,4,1997,111920.29,107737.08,19
249,Burbank Landfill Site No. 3,9538.8,4,1997,111920.29,107737.08,19
250,Calabasas Landfill,127490.0,4,1997,12769.05,107737.08,19
251,Chiquita Canyon Sanitary Landfill,231588.0,4,1997,12769.05,107737.08,19
252,Commerce Refuse-To-Energy Facility,231588.0,4,1997,12769.05,32088.0,19
253,Lancaster Landfill and Recycling Center,44972.0,4,1997,12769.05,32088.0,19
254,"Nu-Way Live Oak Reclamation, Inc.",161583.0,4,1997,12769.05,32088.0,19
255,Pebbly Beach (Avalon) Disposal Site,327.89,4,1997,12769.05,32088.0,19
256,Peck Road Gravel Pit,11667.0,4,1997,12769.05,32088.0,19
257,Puente Hills Landfill,920113.0,4,1997,53358.48,32088.0,19
258,Reliance Landfill,78886.0,4,1997,53358.48,32088.0,19
259,San Clemente Island Landfill,152.24,4,1997,53358.48,32088.0,19
260,Savage Canyon Landfill,21825.86,4,1997,53358.48,32088.0,19
261,Scholl Canyon Landfill,125418.01,4,1997,22122.95,32088.0,19
262,Southeast Resource Recovery Facility,125418.01,4,1997,22122.95,75649.08,19
263,Spadra Sanitary Landfill #2,191940.99,4,1997,23669.81,75649.08,19
264,Sunshine Canyon SLF County Extension,234974.13,4,1997,23669.81,75649.08,19
267,Antelope Valley Public Landfill I,48517.0,1,1998,83668.61,137951.26,19
268,Azusa Land Reclamation Co. Landfill,30533.72,1,1998,83668.61,137951.26,19
269,Bradley Landfill West And West Extension,410821.0,1,1998,3693.95,137951.26,19
270,Brand Park Landfill,2269.0,1,1998,3693.95,137951.26,19
271,Burbank Landfill Site No. 3,9909.0,1,1998,3693.95,137951.26,19
272,Calabasas Landfill,118881.01,1,1998,9066.67,137951.26,19
273,Chiquita Canyon Sanitary Landfill,201962.0,1,1998,9066.67,137951.26,19
274,Commerce Refuse-To-Energy Facility,201962.0,1,1998,9066.67,30553.25,19
275,Lancaster Landfill and Recycling Center,43558.0,1,1998,9066.67,30553.25,19
276,"Nu-Way Live Oak Reclamation, Inc.",143459.0,1,1998,9066.67,30553.25,19
277,Pebbly Beach (Avalon) Disposal Site,424.62,1,1998,9066.67,30553.25,19
278,Peck Road Gravel Pit,18100.5,1,1998,9066.67,30553.25,19
279,Puente Hills Landfill,909491.01,1,1998,39596.55,30553.25,19
280,Reliance Landfill,76556.2,1,1998,39596.55,30553.25,19
281,Savage Canyon Landfill,20967.7,1,1998,39596.55,30553.25,19
282,Scholl Canyon Landfill,110965.0,1,1998,13691.93,30553.25,19
283,Southeast Resource Recovery Facility,110965.0,1,1998,13691.93,107398.01,19
284,Spadra Sanitary Landfill #2,189012.01,1,1998,17619.51,107398.01,19
285,Sunshine Canyon SLF County Extension,275633.77,1,1998,17619.51,107398.01,19
287,Antelope Valley Public Landfill I,62589.0,2,1998,104028.78,140218.03,19
288,Azusa Land Reclamation Co. Landfill,38382.09,2,1998,104028.78,140218.03,19
289,Bradley Landfill West And West Extension,433063.0,2,1998,4207.0,140218.03,19
290,Brand Park Landfill,3190.0,2,1998,4207.0,140218.03,19
291,Burbank Landfill Site No. 3,9762.0,2,1998,4207.0,140218.03,19
292,Calabasas Landfill,134374.99,2,1998,10251.88,140218.03,19
293,Chiquita Canyon Sanitary Landfill,296720.0,2,1998,6660.0,140218.03,19
294,Commerce Refuse-To-Energy Facility,296720.0,2,1998,6660.0,29182.98,19
295,Lancaster Landfill and Recycling Center,51449.0,2,1998,6660.0,29182.98,19
296,"Nu-Way Live Oak Reclamation, Inc.",196797.0,2,1998,6660.0,29182.98,19
297,Pebbly Beach (Avalon) Disposal Site,452.0,2,1998,6660.0,29182.98,19
298,Peck Road Gravel Pit,28339.48,2,1998,6660.0,29182.98,19
299,Puente Hills Landfill,935511.04,2,1998,48863.73,29182.98,19
300,Reliance Landfill,76421.0,2,1998,48863.73,29182.98,19
301,San Clemente Island Landfill,9.25,2,1998,48863.73,29182.98,19
302,Savage Canyon Landfill,22457.34,2,1998,48863.73,29182.98,19
303,Scholl Canyon Landfill,119678.0,2,1998,13098.32,29182.98,19
304,Southeast Resource Recovery Facility,119678.0,2,1998,13098.32,111035.05,19
305,Spadra Sanitary Landfill #2,193739.96,2,1998,20947.85,111035.05,19
306,Sunshine Canyon SLF County Extension,295131.14,2,1998,20947.85,111035.05,19
308,Antelope Valley Public Landfill I,62564.0,3,1998,158173.34,157786.38,19
309,Azusa Land Reclamation Co. Landfill,47824.98,3,1998,158173.34,157786.38,19
310,Bradley Landfill West And West Extension,483210.1,3,1998,7514.0,157786.38,19
311,Brand Park Landfill,2651.0,3,1998,7514.0,157786.38,19
312,Burbank Landfill Site No. 3,10000.0,3,1998,7514.0,157786.38,19
313,Calabasas Landfill,139820.01,3,1998,11588.63,157786.38,19
314,Chiquita Canyon Sanitary Landfill,316833.0,3,1998,3862.0,157786.38,19
315,Commerce Refuse-To-Energy Facility,316833.0,3,1998,3862.0,26557.99,19
316,Lancaster Landfill and Recycling Center,40720.0,3,1998,3862.0,26557.99,19
317,"Nu-Way Live Oak Reclamation, Inc.",230121.0,3,1998,3862.0,26557.99,19
318,Pebbly Beach (Avalon) Disposal Site,568.0,3,1998,3862.0,26557.99,19
319,Peck Road Gravel Pit,14212.5,3,1998,3862.0,26557.99,19
320,Puente Hills Landfill,938190.93,3,1998,90100.67,26557.99,19
321,Reliance Landfill,94579.0,3,1998,90100.67,26557.99,19
322,San Clemente Island Landfill,58.75,3,1998,90100.67,26557.99,19
323,Savage Canyon Landfill,25778.08,3,1998,90100.67,26557.99,19
324,Scholl Canyon Landfill,123156.01,3,1998,17115.79,26557.99,19
325,Southeast Resource Recovery Facility,123156.01,3,1998,17115.79,131228.39,19
326,Spadra Sanitary Landfill #2,183118.99,3,1998,27992.25,131228.39,19
327,Sunshine Canyon SLF County Extension,264169.62,3,1998,27992.25,131228.39,19
329,Antelope Valley Public Landfill I,57957.0,4,1998,91511.17,147209.5,19
330,Azusa Land Reclamation Co. Landfill,39965.15,4,1998,621.21,147209.5,19
331,Bradley Landfill West And West Extension,402905.0,4,1998,1971.0,147209.5,19
332,Brand Park Landfill,3394.0,4,1998,1971.0,147209.5,19
333,Burbank Landfill Site No. 3,10385.0,4,1998,1971.0,147209.5,19
334,Calabasas Landfill,129296.01,4,1998,12262.51,147209.5,19
335,Chiquita Canyon Sanitary Landfill,309178.44,4,1998,1948.28,147209.5,19
336,Commerce Refuse-To-Energy Facility,309178.44,4,1998,1948.28,25957.99,19
337,Lancaster Landfill and Recycling Center,39875.0,4,1998,1948.28,25957.99,19
338,"Nu-Way Live Oak Reclamation, Inc.",181368.0,4,1998,1948.28,25957.99,19
339,Pebbly Beach (Avalon) Disposal Site,455.0,4,1998,1948.28,25957.99,19
340,Peck Road Gravel Pit,24915.25,4,1998,1948.28,25957.99,19
341,Puente Hills Landfill,906744.05,4,1998,39496.63,25957.99,19
342,Reliance Landfill,78491.97,4,1998,39496.63,25957.99,19
343,San Clemente Island Landfill,116.08,4,1998,8.21,25957.99,19
344,Savage Canyon Landfill,25561.25,4,1998,8.21,25957.99,19
345,Scholl Canyon Landfill,112275.01,4,1998,17587.58,25957.99,19
346,Southeast Resource Recovery Facility,112275.01,4,1998,17587.58,121251.51,19
347,Spadra Sanitary Landfill #2,168060.0,4,1998,17615.75,121251.51,19
348,Sunshine Canyon SLF County Extension,267942.23,4,1998,17615.75,121251.51,19
351,Antelope Valley Public Landfill I,54566.0,1,1999,93920.7,144157.51,19
352,Azusa Land Reclamation Co. Landfill,38693.42,1,1999,2742.82,144157.51,19
353,Bradley Landfill West And West Extension,498145.0,1,1999,883.0,144157.51,19
354,Brand Park Landfill,1651.0,1,1999,883.0,144157.51,19
355,Burbank Landfill Site No. 3,9544.0,1,1999,883.0,144157.51,19
356,Calabasas Landfill,110079.01,1,1999,10845.51,144157.51,19
357,Chiquita Canyon Sanitary Landfill,258629.85,1,1999,20283.73,144157.51,19
358,Commerce Refuse-To-Energy Facility,258629.85,1,1999,20283.73,24237.99,19
359,Lancaster Landfill and Recycling Center,34283.0,1,1999,20283.73,24237.99,19
360,"Nu-Way Live Oak Reclamation, Inc.",184402.0,1,1999,20283.73,24237.99,19
361,Pebbly Beach (Avalon) Disposal Site,376.0,1,1999,20283.73,24237.99,19
362,Peck Road Gravel Pit,10168.0,1,1999,20283.73,24237.99,19
363,Puente Hills Landfill,879383.99,1,1999,31428.05,24237.99,19
364,Reliance Landfill,45585.0,1,1999,31428.05,24237.99,19
365,San Clemente Island Landfill,155.75,1,1999,24.64,24237.99,19
366,Savage Canyon Landfill,21677.68,1,1999,24.64,24237.99,19
367,Scholl Canyon Landfill,97088.0,1,1999,13474.38,24237.99,19
368,Southeast Resource Recovery Facility,97088.0,1,1999,13474.38,119919.52,19
369,Spadra Sanitary Landfill #2,163969.0,1,1999,14238.57,119919.52,19
370,Sunshine Canyon SLF County Extension,221632.11,1,1999,14238.57,119919.52,19
372,Antelope Valley Public Landfill I,67199.0,2,1999,120125.2,147742.56,19
373,Azusa Land Reclamation Co. Landfill,37864.97,2,1999,6404.2,147742.56,19
374,Bradley Landfill West And West Extension,589510.45,2,1999,1059.55,147742.56,19
375,Brand Park Landfill,2650.0,2,1999,1059.55,147742.56,19
376,Burbank Landfill Site No. 3,10062.0,2,1999,1059.55,147742.56,19
377,Calabasas Landfill,124532.99,2,1999,15928.98,147742.56,19
378,Chiquita Canyon Sanitary Landfill,302211.84,2,1999,22463.56,147742.56,19
379,Commerce Refuse-To-Energy Facility,302211.84,2,1999,22463.56,27207.0,19
380,Lancaster Landfill and Recycling Center,25936.0,2,1999,22463.56,27207.0,19
381,"Nu-Way Live Oak Reclamation, Inc.",229286.0,2,1999,22463.56,27207.0,19
382,Pebbly Beach (Avalon) Disposal Site,428.0,2,1999,22463.56,27207.0,19
383,Peck Road Gravel Pit,12967.0,2,1999,22463.56,27207.0,19
384,Puente Hills Landfill,917732.04,2,1999,44838.08,27207.0,19
385,Reliance Landfill,46968.0,2,1999,44838.08,27207.0,19
386,San Clemente Island Landfill,200.58,2,1999,86.62,27207.0,19
387,Savage Canyon Landfill,23433.46,2,1999,86.62,27207.0,19
388,Scholl Canyon Landfill,112589.99,2,1999,15245.37,27207.0,19
389,Southeast Resource Recovery Facility,112589.99,2,1999,15245.37,120535.56,19
390,Spadra Sanitary Landfill #2,168204.01,2,1999,14098.84,120535.56,19
391,Sunshine Canyon SLF County Extension,263863.86,2,1999,14098.84,120535.56,19
393,Antelope Valley Public Landfill I,49137.0,3,1999,121123.29,161535.42,19
394,Azusa Land Reclamation Co. Landfill,47398.84,3,1999,5725.95,161535.42,19
395,Bradley Landfill West And West Extension,596929.0,3,1999,1377.0,161535.42,19
396,Brand Park Landfill,7707.0,3,1999,1377.0,161535.42,19
397,Burbank Landfill Site No. 3,10767.0,3,1999,1377.0,161535.42,19
398,Calabasas Landfill,111186.99,3,1999,14983.39,161535.42,19
399,Chiquita Canyon Sanitary Landfill,373766.39,3,1999,19133.36,161535.42,19
400,Commerce Refuse-To-Energy Facility,373766.39,3,1999,19133.36,29297.98,19
401,Lancaster Landfill and Recycling Center,26004.0,3,1999,19133.36,29297.98,19
402,"Nu-Way Live Oak Reclamation, Inc.",197239.0,3,1999,19133.36,29297.98,19
403,Pebbly Beach (Avalon) Disposal Site,576.0,3,1999,19133.36,29297.98,19
404,Peck Road Gravel Pit,6626.0,3,1999,19133.36,29297.98,19
405,Puente Hills Landfill,923919.98,3,1999,49599.64,29297.98,19
406,Reliance Landfill,51016.07,3,1999,49599.64,29297.98,19
407,San Clemente Island Landfill,170.38,3,1999,49599.64,29297.98,19
408,Savage Canyon Landfill,23809.9,3,1999,49599.64,29297.98,19
409,Scholl Canyon Landfill,111710.01,3,1999,16913.2,29297.98,19
410,Southeast Resource Recovery Facility,111710.01,3,1999,16913.2,132237.44,19
411,Spadra Sanitary Landfill #2,169317.01,3,1999,13390.75,132237.44,19
412,Sunshine Canyon SLF County Extension,257246.78,3,1999,13390.75,132237.44,19
414,Antelope Valley Public Landfill I,48206.0,4,1999,119954.73,149989.97,19
415,Azusa Land Reclamation Co. Landfill,34928.67,4,1999,2368.76,149989.97,19
416,Bradley Landfill West And West Extension,525294.97,4,1999,1615.0,149989.97,19
417,Brand Park Landfill,1271.0,4,1999,1615.0,149989.97,19
418,Burbank Landfill Site No. 3,10334.0,4,1999,1615.0,149989.97,19
419,Calabasas Landfill,88066.0,4,1999,13875.12,149989.97,19
420,Chiquita Canyon Sanitary Landfill,359485.09,4,1999,25031.16,149989.97,19
421,Commerce Refuse-To-Energy Facility,359485.09,4,1999,25031.16,26857.99,19
422,Lancaster Landfill and Recycling Center,30025.0,4,1999,25031.16,26857.99,19
423,"Nu-Way Live Oak Reclamation, Inc.",185870.0,4,1999,25031.16,26857.99,19
424,Pebbly Beach (Avalon) Disposal Site,523.0,4,1999,25031.16,26857.99,19
425,Peck Road Gravel Pit,10358.0,4,1999,25031.16,26857.99,19
426,Puente Hills Landfill,880659.98,4,1999,44600.45,26857.99,19
427,Reliance Landfill,49590.0,4,1999,44600.45,26857.99,19
428,San Clemente Island Landfill,142.62,4,1999,44600.45,26857.99,19
429,Savage Canyon Landfill,21863.09,4,1999,44600.45,26857.99,19
430,Scholl Canyon Landfill,102421.0,4,1999,17088.52,26857.99,19
431,Southeast Resource Recovery Facility,102421.0,4,1999,17088.52,123131.98,19
432,Spadra Sanitary Landfill #2,164890.01,4,1999,12668.1,123131.98,19
433,Sunshine Canyon SLF County Extension,298772.3,4,1999,2707.62,123131.98,19
436,Antelope Valley Public Landfill I,49316.0,1,2000,133525.84,140778.59,19
437,Azusa Land Reclamation Co. Landfill,37703.78,1,2000,372.81,140778.59,19
438,Bradley Landfill West And West Extension,529265.66,1,2000,29989.69,140778.59,19
439,Burbank Landfill Site No. 3,10300.0,1,2000,29989.69,140778.59,19
440,Calabasas Landfill,74113.76,1,2000,11631.07,140778.59,19
441,Chiquita Canyon Sanitary Landfill,347968.52,1,2000,26526.32,140778.59,19
442,Commerce Refuse-To-Energy Facility,347968.52,1,2000,26526.32,25369.34,19
443,Lancaster Landfill and Recycling Center,31298.0,1,2000,2534.0,25369.34,19
444,"Nu-Way Live Oak Reclamation, Inc.",227122.5,1,2000,2534.0,25369.34,19
445,Pebbly Beach (Avalon) Disposal Site,366.83,1,2000,2534.0,25369.34,19
446,Peck Road Gravel Pit,17700.0,1,2000,2534.0,25369.34,19
447,Puente Hills Landfill,882909.82,1,2000,34954.52,25369.34,19
448,Reliance Landfill,37587.58,1,2000,34954.52,25369.34,19
449,San Clemente Island Landfill,157.62,1,2000,34954.52,25369.34,19
450,Savage Canyon Landfill,21472.16,1,2000,34954.52,25369.34,19
451,Scholl Canyon Landfill,95053.73,1,2000,16546.63,25369.34,19
452,Southeast Resource Recovery Facility,95053.73,1,2000,16546.63,115409.25,19
453,Spadra Sanitary Landfill #2,116002.51,1,2000,10970.8,115409.25,19
454,Sunshine Canyon SLF County Extension,328422.73,1,2000,10970.8,115409.25,19
456,Antelope Valley Public Landfill I,41753.0,2,2000,39622.0,92052.31,19
457,Azusa Land Reclamation Co. Landfill,48530.36,2,2000,542.37,92052.31,19
458,Bradley Landfill West And West Extension,656577.0,2,2000,35977.32,92052.31,19
459,Burbank Landfill Site No. 3,10897.9,2,2000,35977.32,92052.31,19
460,Calabasas Landfill,91925.9,2,2000,12174.68,92052.31,19
461,Chiquita Canyon Sanitary Landfill,323101.94,2,2000,30433.25,92052.31,19
462,Commerce Refuse-To-Energy Facility,323101.94,2,2000,30433.25,26068.69,19
463,Lancaster Landfill and Recycling Center,40559.0,2,2000,1475.0,26068.69,19
464,"Nu-Way Live Oak Reclamation, Inc.",289021.5,2,2000,1475.0,26068.69,19
465,Pebbly Beach (Avalon) Disposal Site,457.0,2,2000,1475.0,26068.69,19
466,Peck Road Gravel Pit,6162.0,2,2000,1475.0,26068.69,19
467,Puente Hills Landfill,931588.19,2,2000,46115.45,26068.69,19
468,Reliance Landfill,48092.71,2,2000,46115.45,26068.69,19
469,San Clemente Island Landfill,225.36,2,2000,46115.45,26068.69,19
470,Savage Canyon Landfill,24537.47,2,2000,46115.45,26068.69,19
471,Scholl Canyon Landfill,122978.07,2,2000,21917.85,26068.69,19
472,Southeast Resource Recovery Facility,122978.07,2,2000,21917.85,65983.62,19
473,Spadra Sanitary Landfill #2,6566.28,2,2000,982.49,65983.62,19
474,Sunshine Canyon SLF County Extension,372785.74,2,2000,982.49,65983.62,19
476,Antelope Valley Public Landfill I,42061.0,3,2000,770.0,162808.03,19
477,Azusa Land Reclamation Co. Landfill,49298.54,3,2000,462.25,162808.03,19
478,Bradley Landfill West And West Extension,585580.89,3,2000,130158.52,162808.03,19
479,Burbank Landfill Site No. 3,10338.0,3,2000,130158.52,162808.03,19
480,Calabasas Landfill,93421.01,3,2000,10948.61,162808.03,19
481,Chiquita Canyon Sanitary Landfill,361189.69,3,2000,29325.64,162808.03,19
482,Commerce Refuse-To-Energy Facility,361189.69,3,2000,29325.64,26895.11,19
483,Lancaster Landfill and Recycling Center,40365.0,3,2000,2408.0,26895.11,19
484,"Nu-Way Live Oak Reclamation, Inc.",327621.0,3,2000,2408.0,26895.11,19
485,Pebbly Beach (Avalon) Disposal Site,563.0,3,2000,2408.0,26895.11,19
486,Peck Road Gravel Pit,2029.0,3,2000,2408.0,26895.11,19
487,Puente Hills Landfill,931842.28,3,2000,36786.83,26895.11,19
488,Reliance Landfill,65047.5,3,2000,36786.83,26895.11,19
489,San Clemente Island Landfill,164.37,3,2000,36786.83,26895.11,19
490,Savage Canyon Landfill,20553.41,3,2000,36786.83,26895.11,19
491,Scholl Canyon Landfill,111019.74,3,2000,20217.66,26895.11,19
492,Southeast Resource Recovery Facility,111019.74,3,2000,20217.66,135912.92,19
493,Spadra Sanitary Landfill #2,4520.01,3,2000,20217.66,135912.92,19
494,Sunshine Canyon SLF County Extension,384826.73,3,2000,20217.66,135912.92,19
496,Antelope Valley Public Landfill I,33292.0,4,2000,619.0,146772.64,19
497,Azusa Land Reclamation Co. Landfill,43725.74,4,2000,662.58,146772.64,19
498,Bradley Landfill West And West Extension,569175.36,4,2000,83302.27,146772.64,19
499,Burbank Landfill Site No. 3,9897.0,4,2000,83302.27,146772.64,19
500,Calabasas Landfill,87228.57,4,2000,11627.9,146772.64,19
501,Chiquita Canyon Sanitary Landfill,342282.89,4,2000,39133.68,146772.64,19
502,Commerce Refuse-To-Energy Facility,342282.89,4,2000,39133.68,25966.82,19
503,Lancaster Landfill and Recycling Center,42547.0,4,2000,380.0,25966.82,19
504,"Nu-Way Live Oak Reclamation, Inc.",336303.0,4,2000,380.0,25966.82,19
505,Pebbly Beach (Avalon) Disposal Site,1575.54,4,2000,380.0,25966.82,19
506,Peck Road Gravel Pit,523.0,4,2000,380.0,25966.82,19
507,Puente Hills Landfill,899730.08,4,2000,33738.54,25966.82,19
508,Reliance Landfill,62392.5,4,2000,33738.54,25966.82,19
509,San Clemente Island Landfill,919.18,4,2000,33738.54,25966.82,19
510,Savage Canyon Landfill,21384.94,4,2000,33738.54,25966.82,19
511,Scholl Canyon Landfill,95784.94,4,2000,21947.64,25966.82,19
512,Southeast Resource Recovery Facility,95784.94,4,2000,21947.64,120805.82,19
513,Sunshine Canyon SLF County Extension,399796.84,4,2000,62.9,120805.82,19
516,Antelope Valley Public Landfill I,36954.0,1,2001,170945.48,151368.35,19
517,Azusa Land Reclamation Co. Landfill,35622.04,1,2001,1290.49,151368.35,19
518,Bradley Landfill West And West Extension,561564.83,1,2001,70849.3,151368.35,19
519,Burbank Landfill Site No. 3,10158.26,1,2001,70849.3,151368.35,19
520,Calabasas Landfill,74324.22,1,2001,9074.46,151368.35,19
521,Chiquita Canyon Sanitary Landfill,345137.16,1,2001,32332.37,151368.35,19
522,Commerce Refuse-To-Energy Facility,345137.16,1,2001,32332.37,29657.09,19
523,Lancaster Landfill and Recycling Center,43194.0,1,2001,624.0,29657.09,19
524,"Nu-Way Live Oak Reclamation, Inc.",329318.08,1,2001,624.0,29657.09,19
525,Pebbly Beach (Avalon) Disposal Site,1549.94,1,2001,624.0,29657.09,19
526,Peck Road Gravel Pit,546.0,1,2001,624.0,29657.09,19
527,Puente Hills Landfill,889675.6,1,2001,38740.72,29657.09,19
528,Reliance Landfill,55350.0,1,2001,38740.72,29657.09,19
529,San Clemente Island Landfill,143.37,1,2001,38740.72,29657.09,19
530,Savage Canyon Landfill,22207.85,1,2001,38740.72,29657.09,19
531,Scholl Canyon Landfill,89892.22,1,2001,18034.14,29657.09,19
532,Southeast Resource Recovery Facility,89892.22,1,2001,18034.14,121711.26,19
533,Sunshine Canyon SLF County Extension,373698.67,1,2001,18034.14,121711.26,19
535,Antelope Valley Public Landfill I,47308.0,2,2001,3520.0,147942.49,19
536,Azusa Land Reclamation Co. Landfill,46407.81,2,2001,309.96,147942.49,19
537,Bradley Landfill West And West Extension,624020.07,2,2001,44380.43,147942.49,19
538,Burbank Landfill Site No. 3,10608.81,2,2001,44380.43,147942.49,19
539,Calabasas Landfill,88561.88,2,2001,12957.05,147942.49,19
540,Chiquita Canyon Sanitary Landfill,333380.0,2,2001,89233.72,147942.49,19
541,Commerce Refuse-To-Energy Facility,333380.0,2,2001,89233.72,25991.11,19
